Store Size (sq ft),Number of Employees,Advertising Spend ($),Product Variety,Seasonality Index,Customer Foot Traffic,Price Index,Competitor Pricing,Customer Satisfaction Score,Promotional Frequency,Online Sales (%),Product Return Rate (%),Supply Chain Efficiency Index,Economic Index,Market Share (%),Customer Demographics (Age Group),Store Location Type,Weather Impact Index,Store Opening Hours,Advertising Medium Mix (%),Sales ($)
2925,72,36422,1127,3,2626,211,212,8.134362726,3,31,6.372405779,75,55.73469461,2.39740486,25-34,Rural,16.7032531,84,46,29097.50523
3056,91,12984,1261,1,7229,225,229,6.442907892,9,40,17.81896381,71,68.8462982,29.03228937,45-54,Urban,24.65537033,72,62,28245.05606
7917,87,90312,1354,2,7877,184,191,7.368201435,9,43,20.54578966,90,87.18788811,4.66177861,25-34,Urban,3.836954177,83,57,34468.70401
4144,114,62386,699,1,1874,184,183,6.115758602,2,33,14.38251816,96,91.64591391,2.287301421,18-24,Urban,0.845869355,74,34,30566.73925
1552,47,84291,1175,2,6543,104,122,6.05339399,3,18,20.0993671,72,50.73120215,9.979682082,18-24,Rural,18.63784877,83,57,30348.27817
9907,94,8135,424,2,4809,216,198,7.320391255,9,55,23.53820796,67,66.45052887,18.05721826,35-44,Suburban,10.96968583,85,54,27181.54023
6383,84,1320,1091,3,11603,245,229,6.758881483,1,52,19.87987801,97,71.21309318,28.50535868,45-54,Suburban,10.72058387,78,49,29124.80193
4911,68,95171,816,5,3107,248,228,8.050082385,2,11,11.18733734,62,95.55664054,21.29673978,35-44,Rural,5.632584409,83,50,37258.00097
4389,66,22684,822,1,12745,171,165,8.17272236,2,30,16.23692749,79,75.07032789,9.014236098,35-44,Suburban,12.67157601,78,42,27566.6683
9442,71,56913,376,5,10465,173,178,8.686211174,10,43,23.23207036,63,63.48503826,28.23268253,35-44,Suburban,11.05430859,76,35,30855.85919
3430,107,89774,635,4,1559,150,132,8.282047541,3,36,13.98195451,61,69.50235326,2.045191183,45-54,Urban,8.636250196,64,58,31621.35261
1458,73,22889,251,3,9308,123,142,6.144732369,10,46,18.6339699,95,71.82172207,29.39256621,18-24,Rural,11.06862898,63,38,25238.02916
1207,79,96849,1054,3,16250,137,150,7.114869031,3,16,14.3102945,82,83.49979368,2.700580324,18-24,Rural,9.595869268,81,58,34166.13491
1899,76,99071,358,4,14255,143,127,6.819070055,10,31,7.426883139,78,52.05438915,22.86164922,35-44,Rural,23.49740895,69,67,34132.61934
1021,66,49899,423,1,4046,174,184,7.158397349,2,13,6.171952718,99,69.47258315,2.313628636,25-34,Urban,24.50629144,80,30,28942.97074
9601,50,11770,1116,4,14856,194,186,6.480226977,8,23,24.04547919,67,82.32773185,28.01528183,18-24,Urban,20.99752331,84,59,28074.00838
1894,65,40321,968,1,17427,122,102,6.293112311,8,43,17.25083547,75,64.16611577,4.151311005,18-24,Urban,24.76035228,65,61,28144.69117
1514,45,86962,1291,2,1508,223,224,7.562953628,8,32,7.076298262,77,79.58755033,2.463891378,45-54,Urban,6.642985726,89,52,34653.41306
8294,24,42777,787,3,7107,185,179,8.161143933,2,53,22.14877117,95,67.86394651,26.78868949,18-24,Urban,21.07312775,88,68,29555.21719
5904,103,47250,409,1,14476,142,147,8.105732706,9,51,15.45386273,83,87.93604338,3.778022634,18-24,Suburban,10.1657253,70,39,29316.06403
8867,71,74034,902,5,4439,139,136,7.352832967,7,34,20.43864224,60,53.02988482,24.14000743,35-44,Rural,18.65340994,70,50,30345.86336
5109,94,41130,1179,5,14136,146,134,7.566836959,5,10,7.535123913,60,95.89809904,22.66400457,35-44,Rural,5.034816016,86,55,28736.85696
8179,73,82931,719,3,15167,119,99,7.548986168,7,60,23.13820864,95,58.5806274,18.36746312,45-54,Urban,20.29890224,78,44,32320.48007
2560,52,50346,572,4,18300,208,196,8.074711133,8,57,16.81070879,70,57.92735434,11.96091889,45-54,Urban,2.086610654,81,46,32652.6732
2266,69,3537,1419,4,18182,167,169,6.143775528,9,24,19.76521361,77,92.03214724,27.55183594,25-34,Urban,6.763942668,87,64,26323.39086
4638,57,85762,560,1,5971,123,104,8.129688327,2,41,5.62759376,75,93.46414615,26.26135642,18-24,Urban,20.54881542,63,54,31211.37599
9941,46,16216,1447,4,19144,135,128,7.746602702,6,23,11.306098,76,54.64866567,13.36116622,35-44,Urban,18.67898055,96,44,26803.92417
4427,117,85149,913,3,16883,144,161,6.594326144,9,50,10.34890829,83,95.4359464,7.720023733,35-44,Urban,12.53116887,78,62,33542.23711
5780,34,4009,945,1,1818,229,248,6.147176561,6,30,23.99189991,93,63.66489334,8.904578413,18-24,Rural,16.81981936,76,40,26899.61289
2927,115,90904,1264,2,11360,127,124,6.325583372,2,56,8.706771378,63,80.93108427,7.389383744,45-54,Urban,4.639350612,99,53,32538.49488
3356,80,30327,766,4,12927,122,117,7.574074024,1,16,19.14103453,94,53.42967452,16.69630692,35-44,Suburban,16.69409056,95,35,26541.57714
5790,40,15209,361,4,17023,190,198,8.27522559,3,45,5.855070755,74,69.03305506,26.18762603,45-54,Suburban,0.199404184,82,57,28291.96793
1306,65,49443,1364,1,4065,233,223,7.003971861,5,30,8.953681714,61,72.53623046,23.43474705,35-44,Suburban,20.83039668,87,58,31747.80323
8979,88,16029,454,5,4259,202,187,7.137371732,7,59,11.77194709,90,79.99132847,24.06980334,35-44,Suburban,12.9071902,70,50,27280.49615
4665,25,68613,869,4,18290,137,119,8.802439245,10,49,20.89011696,68,76.26359857,14.00036626,25-34,Rural,23.59696129,73,41,31725.67136
8057,57,80443,279,3,13300,193,186,6.639039252,10,21,20.7995316,69,73.07464807,10.35090012,35-44,Suburban,11.95410668,72,51,34487.84478
1661,81,57997,165,4,1602,152,133,6.311248274,3,24,24.05203723,84,97.98201059,22.96331735,18-24,Rural,10.82718206,83,56,28621.09489
5644,105,63559,919,2,5295,137,148,7.030230341,9,24,23.33535005,64,59.25113885,24.00565,18-24,Urban,11.25132031,75,50,29234.94138
9503,81,65892,1471,4,10983,142,152,8.237766358,10,26,6.630291901,73,57.89971153,21.16525749,18-24,Urban,8.993215507,87,44,30755.03389
3920,101,71409,270,5,4527,202,192,7.878231873,4,43,21.59735444,97,85.67095305,1.931106554,45-54,Rural,4.166877096,89,47,32651.86608
9946,97,9635,573,4,2811,213,214,7.247386318,10,53,14.02347159,99,53.72759424,18.10085595,35-44,Urban,21.05156817,100,39,26935.38751
7236,93,34065,633,1,13103,103,85,8.894257598,2,44,22.31772181,61,74.1445728,11.06432905,45-54,Suburban,9.727135194,98,51,26595.74022
7078,65,34783,1490,4,10032,104,114,8.204989315,3,48,6.785725031,77,74.20265596,6.689589722,25-34,Suburban,13.2277107,86,49,26336.49986
1352,32,35152,1230,5,13877,167,179,6.185584273,5,47,21.45538203,88,65.50126655,21.13746264,35-44,Urban,0.497172912,76,48,28696.09161
8005,114,59741,538,1,8963,222,225,8.233894332,3,23,8.19285038,79,96.52218708,8.787257935,18-24,Suburban,1.506346818,85,57,33360.00797
1158,113,52502,934,3,16224,179,159,6.072115668,5,14,11.6768326,67,64.12717175,27.47239361,25-34,Rural,14.92958074,66,66,31174.44339
1956,22,30092,326,1,9916,110,104,7.950969969,4,39,5.576968006,96,64.42209761,9.644293139,25-34,Rural,21.98070206,94,30,25687.18719
3071,113,18653,541,2,7766,241,257,6.631448509,10,13,7.474561764,85,61.71499821,17.10023739,35-44,Suburban,12.3348957,74,63,29751.71126
9595,25,98999,495,1,18186,219,225,8.089326627,3,24,13.91451771,96,57.28940176,25.00510275,18-24,Suburban,4.124364515,75,64,38482.07767
4453,112,41469,827,3,19966,125,142,6.9293387,6,48,21.36676671,63,68.20055277,12.6614318,45-54,Rural,2.903182859,80,55,28830.59007
7675,27,87483,183,4,2665,135,141,8.619018924,8,44,20.47339543,92,84.044363,25.03108082,35-44,Suburban,22.49470003,76,59,31423.13647
1955,63,60754,1136,1,16932,243,234,7.01074151,4,54,9.705955236,81,87.10814314,21.98719553,18-24,Urban,17.54094635,85,41,35547.67632
7295,52,30978,792,1,7975,221,203,7.859087566,9,19,8.033808981,65,90.67094582,27.70511264,25-34,Urban,24.15488886,94,43,30180.17776
2712,100,88592,592,1,3552,158,167,6.857782679,6,11,12.78526926,92,59.87719443,10.44920232,35-44,Urban,2.058715534,79,68,32134.74472
5703,94,95543,1391,1,14219,195,206,8.751664635,5,53,22.66536694,87,51.78163441,4.045813879,25-34,Urban,22.56532138,79,33,36159.62519
7563,96,44169,1243,3,15274,105,107,8.342987943,3,33,6.828501483,83,98.73429292,13.48013544,18-24,Urban,21.14080781,82,41,28227.01885
6631,69,49287,1069,5,13612,197,178,6.729908629,5,37,15.85828021,63,50.71662596,23.78859061,45-54,Rural,22.32962957,64,53,31493.22728
2394,30,55745,452,5,3808,155,141,8.846390138,5,31,6.776149588,61,98.0339419,14.06261829,45-54,Suburban,0.144073915,68,69,28778.76288
5732,114,6543,1180,1,12090,235,248,7.071472769,4,53,14.40424242,72,91.44072094,8.597649976,25-34,Rural,18.54758701,82,60,29105.74116
4714,47,57392,139,3,13260,193,204,7.955594843,6,41,7.535830243,70,95.60373805,1.80049215,25-34,Suburban,13.72345285,77,30,32084.12735
1529,89,22067,1459,3,16295,126,144,8.228559693,3,40,6.6067387,94,69.35928563,10.07769029,25-34,Urban,14.32948584,88,66,26382.7835
3958,60,52033,739,1,15837,219,230,6.068706484,10,28,8.816986661,98,59.86009994,21.68805222,35-44,Urban,11.73004968,70,30,33179.68658
8904,35,46256,272,2,15669,124,117,8.876902038,1,60,10.10512039,69,80.32318426,5.280798931,18-24,Rural,18.56692294,67,44,28869.77008
4591,87,91633,358,1,11523,185,167,7.033323918,7,30,10.52530758,69,87.06255854,10.88550203,25-34,Urban,24.99598226,86,42,34863.99844
7895,118,70345,616,2,13762,245,256,6.56933668,7,12,17.90535894,67,56.54305332,1.586712389,25-34,Suburban,17.76345898,61,58,36220.58313
1525,67,23191,829,1,14769,111,126,8.552123375,4,15,6.099637512,64,89.88107573,21.93089509,25-34,Urban,16.9512604,82,33,25747.57467
7477,75,87803,622,2,14731,186,182,8.108697848,9,41,6.616181198,82,60.429666,26.53980836,45-54,Urban,16.36094289,80,44,35117.66367
1001,83,73742,938,2,12877,208,190,6.260229818,2,11,8.77412323,93,74.58386465,17.48732121,25-34,Urban,17.38029175,69,69,34266.10247
1374,78,87593,216,1,3456,188,177,6.351133744,1,33,22.44126138,91,92.82412249,1.750291071,18-24,Suburban,8.552811686,97,41,33327.85146
5648,109,29992,283,2,6423,109,128,8.145575612,3,54,17.57209852,75,59.67122555,7.311134064,45-54,Rural,8.005493592,63,54,25208.36555
3365,81,82531,1239,4,15246,173,170,6.224349768,7,36,19.60739318,63,62.0942324,13.71560492,18-24,Suburban,19.60844946,80,56,33892.63404
2525,95,49803,261,5,13846,176,158,8.751526305,9,18,12.40724311,87,53.13855782,18.0398554,45-54,Suburban,1.327200434,96,35,30462.44392
2646,30,64477,642,3,5317,153,171,8.224620411,2,22,9.264406981,73,57.33070559,15.39201393,45-54,Rural,18.98119346,71,52,29730.51088
1013,108,14210,1360,2,18940,201,190,7.006476618,6,23,5.759227219,71,57.32629099,27.56011535,35-44,Suburban,20.34603963,73,44,28766.57142
5599,37,84329,938,2,19589,236,224,7.088816338,3,60,14.7707124,80,60.17137511,28.22045318,45-54,Rural,13.03994899,79,68,37957.60719
3278,38,27270,1189,3,13635,241,231,7.519488289,5,20,16.48561928,75,64.31001985,4.107421414,45-54,Urban,22.75370239,67,34,31522.00013
4155,106,63008,1193,2,14470,200,212,7.082908241,9,23,22.94005589,61,90.74916822,5.013335468,18-24,Rural,11.82718593,86,52,33153.27169
9321,74,6197,546,3,14176,172,187,8.350405654,3,25,22.64185957,82,95.78819321,11.38359245,18-24,Suburban,4.452166702,96,44,26513.3646
4814,101,8452,515,1,10113,171,176,8.924210832,1,19,13.49370317,88,70.31403046,13.21581158,25-34,Urban,9.034966218,100,54,25770.12658
4216,45,42486,631,4,14546,153,159,7.753564546,5,29,13.47155858,68,56.4104476,17.99593409,35-44,Urban,22.64668765,80,59,28995.64968
9219,25,15859,540,4,7805,102,119,7.338111983,1,25,8.222457934,66,61.19049625,23.42163274,45-54,Urban,24.84345721,94,33,24010.68103
3113,23,28236,837,5,17788,210,211,6.668322421,8,43,10.14897976,88,86.81029884,4.937263461,35-44,Urban,10.54634917,98,42,30703.88015
5356,48,32899,563,2,19004,195,200,7.960300258,7,25,23.51327153,76,83.87127596,24.27655119,25-34,Rural,4.17116364,74,69,30647.8893
6543,78,33083,495,5,9080,170,171,8.056730585,2,23,7.820720219,68,98.36036508,18.69082109,35-44,Suburban,7.158232006,71,68,28144.44229
5555,117,68708,810,1,4118,118,102,8.055571821,9,37,24.37399093,65,50.72443403,29.44564936,45-54,Rural,13.83240856,93,52,28962.59451
8062,36,17663,494,4,7630,133,147,6.080955108,5,27,15.094771,79,87.53793801,19.88386266,18-24,Suburban,14.30239796,67,45,25119.22609
4374,62,94076,425,1,1565,149,130,8.697366302,7,35,14.1321355,69,75.28968002,21.76665364,35-44,Suburban,15.75148517,96,64,32117.47783
7430,99,20053,1214,1,16701,145,159,7.01431969,4,47,8.492767614,68,95.1346489,6.661057126,45-54,Urban,20.88383431,89,45,27134.59577
4466,85,12085,849,2,15859,182,170,8.232497287,1,16,18.23082501,71,78.80833371,23.29699671,25-34,Suburban,17.78035379,62,36,27425.74655
4081,53,31564,1193,1,8670,150,147,8.279420721,8,54,14.19691037,92,72.33338622,3.298719153,45-54,Suburban,6.521005663,89,42,27085.71293
1629,27,90745,1289,4,10476,153,144,7.951664936,1,43,12.41326136,91,83.29253047,20.03938265,35-44,Rural,9.876101517,88,58,33323.00187
1269,32,60095,741,5,9776,189,171,7.184599569,3,56,10.29032437,93,91.67617211,2.611614357,45-54,Suburban,20.9954146,60,68,31610.85912
6724,27,70517,313,4,16021,180,177,7.82515265,6,58,6.32973606,78,64.12492751,4.341548818,45-54,Suburban,15.83456677,75,49,33259.20155
6897,113,22153,1458,2,5327,217,234,6.120596074,8,54,15.38656233,92,55.37635219,4.128121955,35-44,Urban,4.160451206,90,58,28667.74814
4432,115,6247,468,4,16275,118,104,8.285687377,8,16,11.25816666,75,71.65090592,2.52203788,35-44,Suburban,8.138470102,69,47,24567.42691
7276,119,11553,148,3,8614,126,138,6.298765945,2,42,19.15730406,82,60.72599364,10.31302859,25-34,Rural,19.77727281,89,51,24284.00326
6895,113,21811,1175,5,2245,246,231,7.190252777,9,44,19.47044713,85,71.47705877,29.83622128,45-54,Suburban,4.302353083,85,65,29812.9234
8115,84,96381,1412,3,9243,106,103,6.310856363,4,59,11.64214023,96,99.55240864,11.09853569,18-24,Urban,17.27626632,71,65,32673.50745
7656,62,7135,1362,3,11355,168,169,8.511223337,4,48,18.38241367,68,78.70610469,23.06250149,35-44,Urban,14.08841341,99,37,25865.71389
1575,58,6573,232,2,1537,193,211,7.65090718,2,30,10.17350481,89,84.68001114,4.83719346,45-54,Urban,3.68687266,64,32,25108.40757
8029,100,80267,1098,1,16924,212,200,8.072865361,1,58,19.54347452,72,83.89642112,14.18024133,18-24,Suburban,17.2219731,68,58,36050.31911
7099,78,8189,885,3,17236,206,220,8.04774651,10,37,5.321542911,75,91.03504181,6.368359231,18-24,Urban,3.558724266,70,38,28564.45012
4192,103,81077,1289,4,17924,219,221,8.524818695,7,41,8.03217534,61,97.20642995,6.570817933,45-54,Rural,9.960889478,82,37,36463.20867
4178,107,44646,1497,1,18198,235,226,6.39770821,10,53,9.900173238,90,82.94090491,3.891011061,45-54,Urban,7.713998113,76,59,33825.10344
7052,105,77623,472,4,2415,141,144,7.979184421,3,25,20.45870974,78,73.80473224,13.52928044,45-54,Urban,17.25024882,72,41,30473.54991
3734,112,54687,578,4,12030,112,131,7.725402163,4,19,6.327525062,70,65.89154732,3.190512702,18-24,Suburban,19.55905892,76,57,28542.1615
7116,105,69312,931,1,2652,117,105,6.092691368,9,32,8.761142874,73,68.01371501,27.38452933,45-54,Suburban,4.207914549,82,39,28937.58717
4568,63,28564,749,1,11857,141,133,6.604268726,6,57,12.17248211,84,66.72403041,13.98910933,35-44,Rural,20.29991856,98,42,26898.79037
3203,28,29835,781,4,19740,150,169,6.802714624,1,59,5.183499883,66,66.22327456,25.3184181,18-24,Urban,0.1803514,68,31,28385.57161
2390,56,62587,787,2,4810,212,208,6.217669126,9,24,20.24241951,74,84.73125022,29.40446904,35-44,Urban,13.25146368,77,30,32157.91259
2742,93,8697,1423,5,17569,243,229,7.064159418,9,52,16.20210299,89,79.3854515,20.65559619,35-44,Urban,12.91972225,77,51,30499.74975
2925,55,81165,181,5,2551,200,196,6.081607526,5,59,23.01358774,90,60.09975225,27.14381196,45-54,Urban,15.59553577,89,62,33031.87729
1619,111,74922,186,2,14584,102,105,7.659550477,8,15,5.620620651,83,98.48130096,4.925658095,35-44,Rural,5.992513258,85,45,30750.8516
2274,47,18046,324,1,1761,178,159,6.634502882,7,42,10.42781368,84,71.38627577,25.06981573,45-54,Urban,0.246420748,77,58,25600.3198
1956,61,58823,115,4,13511,197,211,6.861009317,8,48,19.62503315,67,78.30432005,8.865302663,18-24,Rural,11.3690729,80,39,32242.69491
2939,62,74580,921,5,10471,249,256,8.731414879,9,21,18.50298839,89,85.13004834,14.70534313,35-44,Suburban,1.785155281,100,68,36379.78203
4953,104,54370,1481,4,13467,122,120,7.508450547,2,45,9.861148812,95,80.68386883,19.75089682,45-54,Suburban,22.30484717,100,36,29303.20352
1968,107,10615,262,2,7163,158,170,6.807041794,10,40,16.9137547,73,65.55258845,27.20276418,25-34,Rural,4.341658142,92,30,24794.08786
1281,61,6060,613,4,17065,212,212,7.795385275,5,19,20.87515306,88,89.88532867,27.41882023,45-54,Urban,10.63082419,73,55,28377.87231
7262,85,77436,449,2,12886,167,156,6.605014305,8,43,5.667614067,86,55.50768198,3.670968937,25-34,Urban,10.85000976,69,34,32954.06427
2058,74,61519,780,1,18920,153,141,6.223187057,3,50,19.35256794,95,78.44979174,11.57210918,45-54,Suburban,13.8216162,87,64,31654.46923
5293,91,72117,1498,2,7201,156,173,6.062719063,6,19,10.0419413,93,63.66586115,24.00208099,25-34,Urban,19.56330872,73,42,31176.46058
6178,67,62158,1215,2,16580,210,195,8.854587136,6,20,23.95702577,80,80.78811838,21.39154979,35-44,Rural,11.80370376,78,56,34025.54395
7980,110,35782,280,5,8399,159,173,8.173832472,7,23,15.76440443,97,60.89967405,1.764220906,25-34,Rural,0.643831681,85,41,27888.69121
2229,41,86709,842,4,17945,172,169,8.399844445,3,12,5.667723653,70,88.60998276,14.04679275,35-44,Rural,19.27776028,69,59,34705.1271
5585,46,79533,1424,5,8623,154,152,8.942753185,8,42,13.06861238,92,61.37681656,25.04833976,35-44,Rural,2.054332866,76,61,32062.85179
9467,112,59255,759,3,11327,216,200,8.79488611,8,16,24.32623716,74,94.51960675,22.39284868,45-54,Suburban,16.03883231,93,60,33419.52236
3740,86,73684,1312,2,8187,162,166,8.210739596,9,13,19.60745986,71,93.07774523,12.94364398,35-44,Suburban,20.08573772,73,34,31656.48733
3289,32,57918,1437,3,3180,154,144,8.081961209,8,48,11.00958007,83,68.1196726,22.31967255,18-24,Urban,7.067254312,85,66,28966.11183
2239,64,85284,592,5,2960,124,113,7.010549991,3,57,16.50534589,96,69.29101444,16.98511056,25-34,Suburban,11.22766204,93,31,30607.23868
6370,29,80558,1022,4,6153,125,121,6.312051755,6,19,16.98202711,70,85.07517288,27.46624094,45-54,Urban,0.358396055,78,67,30849.80488
1125,119,86549,227,5,8035,162,177,7.721167645,9,24,5.466963216,78,54.5186769,18.02668806,35-44,Rural,20.09687999,83,36,32595.98562
8473,28,82422,664,4,12471,172,177,7.728759885,1,25,8.576667225,60,54.04597061,12.62129119,25-34,Rural,17.58152725,90,30,33595.2262
6342,73,26256,1310,4,1582,178,188,8.856711856,3,47,16.03553877,76,56.81620984,26.02469811,25-34,Urban,5.78468486,99,32,26584.1161
8351,46,31005,649,1,16514,164,175,7.32771242,2,13,13.05505117,99,78.12376677,2.446196427,18-24,Urban,9.755654947,65,49,28958.62281
7638,53,7638,552,2,16531,168,168,8.072422873,8,13,8.80075629,75,57.45011524,27.11480867,25-34,Urban,17.38291255,79,31,26571.72197
7570,20,38419,570,5,17672,108,105,7.724911882,6,45,20.4533747,85,63.88086409,21.19405762,45-54,Suburban,8.954078046,98,50,27909.40283
4249,51,34377,1087,4,8979,125,122,6.530280687,10,36,14.77989761,74,82.34557038,28.27756995,45-54,Suburban,4.060369389,93,61,26574.31941
8595,108,44116,837,5,4060,127,107,7.776192923,8,31,11.19946285,67,50.78118889,8.264641205,35-44,Suburban,12.96263822,81,49,26908.85717
7294,112,37634,323,5,14731,139,132,7.620350128,2,31,8.233546928,89,59.0118304,21.15271957,35-44,Rural,18.08918926,66,60,28250.99734
7527,90,83291,253,4,13294,242,229,7.481717982,6,26,17.22326726,73,96.49653314,24.47443474,45-54,Urban,8.020237675,92,62,37418.82339
6757,86,24382,659,3,18567,233,214,7.540268801,7,54,18.32522605,92,83.17888117,21.36097481,25-34,Suburban,3.044306791,65,53,31818.85324
2969,103,57063,450,2,15274,126,120,6.491963916,8,43,18.39194433,66,65.27755571,7.099677366,25-34,Suburban,20.73860405,75,47,29607.07186
1891,39,23394,1270,2,18830,137,150,7.390433194,9,41,9.405747206,77,52.2651712,8.992097474,18-24,Urban,6.320046661,67,49,27106.33091
5470,113,68789,448,1,17348,184,199,7.816959815,5,15,16.90676814,71,79.30244042,17.43552811,35-44,Urban,12.82037385,82,61,33446.05753
8175,54,1864,281,1,2903,163,143,7.468347596,3,42,23.1081293,61,61.14331549,13.95576748,25-34,Rural,17.28357874,77,34,23709.39589
9320,118,41222,736,1,15551,129,129,7.466058585,2,17,12.06375202,88,98.00877194,22.31839846,25-34,Rural,7.92688001,73,31,28714.27898
7812,110,14666,1117,2,16141,198,178,6.232553129,8,59,9.215338653,80,84.34804775,11.98162405,35-44,Suburban,16.21591343,95,55,28723.83175
8519,109,21955,278,3,3377,230,241,6.572322456,1,45,20.44299032,66,98.70619432,25.92493513,45-54,Rural,11.49273766,74,54,29120.04374
5612,97,82845,1162,2,1847,111,110,6.962918078,10,14,8.537658803,86,92.44494487,13.52569175,25-34,Urban,14.26091638,64,51,30093.35556
2198,36,70590,871,2,15380,190,205,7.258040982,6,14,10.07497441,71,74.15137076,2.161197141,18-24,Rural,14.76440259,74,68,33438.32796
6238,37,67471,993,2,18623,129,147,7.781812332,2,56,7.012887886,79,83.47815738,1.503558201,25-34,Urban,20.60376717,70,51,31562.32782
7089,64,89314,1126,2,10524,137,146,8.590035314,3,19,10.35748632,73,90.60535978,19.755535,25-34,Suburban,16.40815684,61,40,32826.8343
7257,112,44298,1115,3,16231,184,170,6.477494214,8,49,13.20670132,69,78.90892408,16.67604043,18-24,Urban,6.607667305,82,40,30955.28772
8705,103,64108,163,1,12698,159,160,6.045264091,1,16,6.283157239,82,53.07437505,16.73959466,45-54,Rural,1.490108528,83,33,31313.387
4719,72,49924,128,5,11571,137,126,7.347711392,6,21,22.43417822,89,73.52231569,23.91026146,18-24,Urban,0.049638602,77,62,28866.60464
1302,110,17709,471,1,13314,203,190,7.296308692,3,39,15.27349584,90,56.52866654,11.8958868,18-24,Urban,22.61043462,63,47,28363.04102
1986,101,10726,196,1,12429,242,248,7.655703655,6,34,16.76207264,69,85.74233876,29.86796293,35-44,Urban,23.5527513,74,60,29683.93283
5440,87,61824,1326,5,3365,245,234,8.499665314,3,37,12.42571513,78,84.03144578,28.42037292,25-34,Urban,2.352787192,71,57,33878.63439
5909,84,41542,1092,2,11604,128,121,8.407081653,8,52,18.39670459,78,99.6454096,1.375891248,45-54,Urban,12.17634046,62,51,27930.80577
4072,20,21245,120,3,12366,211,201,6.300129853,5,22,13.63563472,82,81.44049009,26.97654028,25-34,Suburban,3.789880087,91,69,29185.52346
4124,77,35753,834,3,6055,120,105,8.8019861,4,56,20.22627549,91,90.00689712,20.73593986,45-54,Urban,23.71872717,95,32,26201.31991
9125,45,80788,1225,1,6622,244,244,6.331243184,9,58,21.42804287,79,63.41439254,15.56061977,18-24,Urban,6.170812921,80,36,36304.21872
4291,39,22316,1169,5,17756,245,257,7.903711526,5,31,18.43698224,63,67.00120676,17.89967675,35-44,Urban,12.54117739,65,49,31907.47946
5033,106,85698,165,4,8783,218,216,8.017218881,4,27,14.82671238,92,95.85121262,25.41386353,18-24,Urban,4.140504793,61,36,35595.06847
6105,29,16960,702,2,2949,159,177,8.039632462,8,36,20.64538701,60,87.75961298,28.58008437,25-34,Suburban,8.319027113,68,36,25081.11389
1703,78,31791,1287,1,17628,239,242,6.796053515,8,17,14.88570623,72,82.76345874,17.24967512,35-44,Suburban,6.670159023,71,58,32460.23122
9133,94,26216,1234,3,11032,212,209,6.991035275,8,15,7.230198087,62,62.70138463,6.257451968,35-44,Urban,11.88565107,83,55,29707.8657
1574,60,33467,437,5,12619,228,242,7.646030625,4,20,7.326804465,71,84.92889644,19.55286553,25-34,Urban,10.49454905,73,32,31190.53252
6704,24,65427,222,5,17508,157,173,6.598762487,1,38,23.97166279,88,94.33818225,3.210350083,45-54,Suburban,8.269944865,100,46,32219.71235
8848,84,63047,546,1,13824,102,100,6.060931404,2,50,9.271260169,90,61.53988274,19.41902337,35-44,Suburban,2.646940441,71,69,29697.28659
6208,36,74290,710,4,11945,248,251,7.686433364,4,14,21.31849982,95,85.3061974,24.44974227,45-54,Urban,12.11217555,86,49,36678.31646
7924,41,48014,1414,3,2919,122,135,7.395835716,10,16,9.934108146,61,69.68469767,11.24661166,45-54,Urban,21.25520045,69,63,27024.33409
4828,117,5078,770,1,10827,236,237,7.970193619,2,31,13.61560188,81,55.93837065,3.064348303,45-54,Urban,18.25558341,61,62,28628.16079
4230,60,79389,714,4,10617,182,165,6.440101728,10,56,18.09896224,81,88.17303383,21.07455772,35-44,Urban,18.0143721,90,45,33445.03341
1488,112,51519,996,5,10732,154,143,8.522774684,3,13,8.177343458,90,58.35683946,10.84053375,18-24,Urban,9.152293419,87,52,29321.97558
8114,87,5042,380,2,1530,209,190,6.438664465,9,41,19.74492977,73,62.64481367,8.223802905,35-44,Urban,17.71047702,75,33,25917.44822
4173,88,50052,1166,3,8849,215,202,8.674030815,9,28,18.79825945,88,89.14710204,20.98627101,18-24,Urban,11.63828703,60,69,31867.6181
2667,30,15389,695,3,7929,246,258,7.348563518,9,54,15.86165778,94,87.10663928,29.1180076,35-44,Suburban,3.756902271,81,62,29894.47004
5114,75,96961,802,4,5349,161,178,7.649415778,7,42,16.31779512,68,62.7091533,22.61434895,18-24,Rural,10.47624375,60,37,33422.90547
4553,70,69111,1174,1,15456,186,193,8.689744008,4,10,7.11543587,91,97.04823072,15.24915118,18-24,Suburban,3.318465776,90,34,33448.48602
8761,40,94715,309,5,12295,199,188,6.899739145,1,55,13.71898301,86,60.76426125,18.41481095,35-44,Suburban,2.862070473,81,62,36099.25251
2000,118,51733,225,4,19185,126,106,6.545480989,3,50,6.731427907,69,99.68111075,5.126088352,45-54,Urban,0.576482711,93,54,29745.76535
2388,95,35754,591,2,6156,133,146,7.337254862,8,53,11.15726582,84,86.8949936,24.58318528,45-54,Urban,7.071357524,71,36,26451.89099
6450,45,19624,1059,2,10228,132,114,6.733101686,4,59,23.00624282,92,69.62538453,18.52455531,18-24,Urban,8.271869606,82,36,25613.30572
4712,38,86886,1069,2,12920,191,179,7.583531735,10,50,16.49066801,70,56.51746033,29.00908154,25-34,Suburban,17.48609282,87,62,34827.03036
2367,79,27681,680,4,8432,195,179,6.825773593,10,17,19.85406876,96,66.02549776,29.40501768,25-34,Suburban,13.45011962,71,62,28384.72966
